#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,mean,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host,topic
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T09:30:00Z,0.009478672985781998,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T09:40:00Z,0.014449999999999985,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T09:50:00Z,0.010449999999999989,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T10:00:00Z,0.008774999999999995,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T10:10:00Z,0.006624999999999999,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T10:20:00Z,0.013424999999999979,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T10:30:00Z,0.009699999999999997,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T10:40:00Z,0.012949999999999986,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T10:50:00Z,0.01117499999999999,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T11:00:00Z,0.017424999999999975,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T11:10:00Z,0.01849999999999996,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T11:20:00Z,0.014674999999999994,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T11:30:00Z,0.018449999999999966,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T11:40:00Z,0.016649999999999995,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T11:50:00Z,0.017249999999999995,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T12:00:00Z,0.014499999999999982,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T12:10:00Z,0.015549999999999986,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T12:20:00Z,0.015349999999999996,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T12:30:00Z,0.017474999999999977,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T12:40:00Z,0.01712499999999998,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T12:50:00Z,0.015999999999999983,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T13:00:00Z,0.014949999999999979,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T13:10:00Z,0.016099999999999958,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T13:20:00Z,0.020474999999999972,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T13:30:00Z,0.018299999999999983,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T13:40:00Z,0.018399999999999955,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T13:50:00Z,0.01749999999999997,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T14:00:00Z,0.015864661654135317,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T14:10:00Z,0.018179551122194493,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T14:20:00Z,0.01939999999999997,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T14:30:00Z,0.01709999999999997,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T14:40:00Z,0.01782499999999997,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T14:50:00Z,0.016374999999999973,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T15:00:00Z,0.014049999999999993,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T15:10:00Z,0.015488721804511264,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T15:20:00Z,0.012774999999999995,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T15:30:00Z,0.015592783505154625,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T15:40:00Z,0.016724999999999983,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T15:50:00Z,0.012449999999999987,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T16:00:00Z,0.01424999999999998,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T16:10:00Z,0.013024999999999995,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T16:20:00Z,0.01282499999999998,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T16:30:00Z,0.011424999999999989,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T16:40:00Z,0.014974999999999983,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T16:50:00Z,0.014849999999999981,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T17:00:00Z,0.012074999999999982,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T17:10:00Z,0.010824999999999994,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T17:20:00Z,0.013999999999999974,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T17:30:00Z,0.008774999999999995,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T17:40:00Z,0.011424999999999992,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T17:50:00Z,0.01244999999999999,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T18:00:00Z,0.013249999999999979,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T18:10:00Z,0.011874999999999991,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T18:20:00Z,0.012274999999999989,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T18:30:00Z,0.013349999999999989,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T18:40:00Z,0.01319999999999999,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T18:50:00Z,0.010549999999999993,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T19:00:00Z,0.010349999999999993,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T19:10:00Z,0.010399999999999989,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T19:20:00Z,0.010150000000000006,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T19:30:00Z,0.01012499999999999,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T19:40:00Z,0.010424999999999992,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T19:50:00Z,0.008949999999999996,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T20:00:00Z,0.012649999999999993,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T20:10:00Z,0.011324999999999988,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T20:20:00Z,0.011224999999999983,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T20:30:00Z,0.01122499999999999,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T20:40:00Z,0.014199999999999982,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T20:50:00Z,0.013974999999999984,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T21:00:00Z,0.01199999999999999,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T21:10:00Z,0.006675000000000001,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T21:20:00Z,0.011824999999999983,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T21:30:00Z,0.008999999999999994,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T21:40:00Z,0.01227499999999999,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T21:50:00Z,0.03144999999999999,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T22:00:00Z,0.03214999999999993,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T22:10:00Z,0.02377499999999997,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T22:20:00Z,0.01472499999999998,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T22:30:00Z,0.013724999999999985,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T22:40:00Z,0.014849999999999985,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T22:50:00Z,0.012724999999999978,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T23:00:00Z,0.014224999999999979,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T23:10:00Z,0.014074999999999989,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T23:20:00Z,0.011449999999999986,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T23:30:00Z,0.009274999999999992,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T23:40:00Z,0.014074999999999994,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-28T23:50:00Z,0.013699999999999997,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T00:00:00Z,0.010700000000000001,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T00:10:00Z,0.01909999999999997,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T00:20:00Z,0.026700000000000005,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T00:30:00Z,0.02424999999999998,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T00:40:00Z,0.024399999999999988,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T00:50:00Z,0.02352499999999997,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T01:00:00Z,0.023024999999999993,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T01:10:00Z,0.009499999999999991,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T01:20:00Z,0.01774999999999999,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T01:30:00Z,0.019324999999999978,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T01:40:00Z,0.027874999999999962,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T01:50:00Z,0.027449999999999985,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T02:00:00Z,0.012099999999999984,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T02:10:00Z,0.008621553884711771,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T02:20:00Z,0.008599999999999995,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T02:30:00Z,0.008299999999999997,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T02:40:00Z,0.010175000000000003,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T02:50:00Z,0.010849999999999993,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T03:00:00Z,0.00979999999999999,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T03:10:00Z,0.007574999999999995,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T03:20:00Z,0.010299999999999997,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T03:30:00Z,0.008699999999999998,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T03:40:00Z,0.0049000000000000024,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T03:50:00Z,0.0064999999999999945,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T04:00:00Z,0.004525000000000003,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T04:10:00Z,0.009624999999999996,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T04:20:00Z,0.010474999999999995,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T04:30:00Z,0.007324999999999991,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T04:40:00Z,0.008623376623376632,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T04:50:00Z,0.006600000000000007,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T05:00:00Z,0.006849999999999999,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T05:10:00Z,0.005425000000000002,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T05:20:00Z,0.007799999999999994,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T05:30:00Z,0.0063999999999999994,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T05:40:00Z,0.009824999999999993,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T05:50:00Z,0.006874999999999992,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T06:00:00Z,0.007774999999999997,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T06:10:00Z,0.005586592178770951,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T06:20:00Z,0.005875000000000002,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T06:30:00Z,0.007575000000000003,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T06:40:00Z,0.007274999999999995,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T06:50:00Z,0.006100000000000006,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T07:00:00Z,0.004200000000000006,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T07:10:00Z,0.007424999999999998,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T07:20:00Z,0.004750000000000003,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T07:30:00Z,0.006249999999999999,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T07:40:00Z,0.008349999999999996,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T07:50:00Z,0.0063999999999999994,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T08:00:00Z,0.006149999999999993,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T08:10:00Z,0.00847499999999999,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T08:20:00Z,0.00721804511278195,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T08:30:00Z,0.006733167082294263,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T08:40:00Z,0.009675,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T08:50:00Z,0.0074,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T09:00:00Z,0.005750000000000001,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T09:10:00Z,0.008195488721804504,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T09:20:00Z,0.007824999999999995,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T09:30:00Z,0.009974999999999989,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
,,0,2024-08-28T09:24:43.001222955Z,2024-08-30T09:24:43.001222955Z,2024-08-29T09:40:00Z,0.004675000000000002,ax,mqtt_consumer,3d34d045aacc,Encostas/dados
