#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,mean,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host,topic
,,1,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:29:10Z,9.688571428571427,ay,mqtt_consumer,7ada292730b7,Encostas/dados
,,1,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:29:20Z,9.704999999999998,ay,mqtt_consumer,7ada292730b7,Encostas/dados
,,1,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:29:30Z,9.709999999999999,ay,mqtt_consumer,7ada292730b7,Encostas/dados
,,1,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:29:40Z,9.724285714285715,ay,mqtt_consumer,7ada292730b7,Encostas/dados
,,1,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:29:50Z,9.718333333333334,ay,mqtt_consumer,7ada292730b7,Encostas/dados
,,1,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:30:00Z,9.692857142857141,ay,mqtt_consumer,7ada292730b7,Encostas/dados
,,1,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:30:10Z,9.701428571428574,ay,mqtt_consumer,7ada292730b7,Encostas/dados
,,1,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:30:20Z,9.72,ay,mqtt_consumer,7ada292730b7,Encostas/dados
,,1,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:30:30Z,9.718571428571428,ay,mqtt_consumer,7ada292730b7,Encostas/dados
,,1,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:30:40Z,9.709999999999999,ay,mqtt_consumer,7ada292730b7,Encostas/dados
,,1,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:30:50Z,9.696666666666667,ay,mqtt_consumer,7ada292730b7,Encostas/dados
,,1,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:31:00Z,9.732857142857144,ay,mqtt_consumer,7ada292730b7,Encostas/dados
,,1,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:31:10Z,9.702857142857143,ay,mqtt_consumer,7ada292730b7,Encostas/dados
,,1,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:31:20Z,9.708333333333334,ay,mqtt_consumer,7ada292730b7,Encostas/dados
,,1,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:31:30Z,9.714285714285714,ay,mqtt_consumer,7ada292730b7,Encostas/dados
,,1,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:31:40Z,9.7,ay,mqtt_consumer,7ada292730b7,Encostas/dados
,,1,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:31:50Z,9.702857142857143,ay,mqtt_consumer,7ada292730b7,Encostas/dados
,,1,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:32:00Z,9.694285714285714,ay,mqtt_consumer,7ada292730b7,Encostas/dados
,,1,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:32:10Z,9.718571428571428,ay,mqtt_consumer,7ada292730b7,Encostas/dados
,,1,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:32:20Z,9.725,ay,mqtt_consumer,7ada292730b7,Encostas/dados
,,1,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:32:30Z,9.684285714285712,ay,mqtt_consumer,7ada292730b7,Encostas/dados
,,1,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:32:40Z,9.70142857142857,ay,mqtt_consumer,7ada292730b7,Encostas/dados
,,1,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:32:50Z,9.700000000000001,ay,mqtt_consumer,7ada292730b7,Encostas/dados
,,1,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:33:00Z,9.7075,ay,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:43:00Z,1.43,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:43:10Z,1.4757142857142858,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:43:20Z,1.4666666666666666,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:43:30Z,1.4928571428571427,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:43:40Z,1.4628571428571429,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:43:50Z,1.4466666666666665,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:44:00Z,1.5057142857142858,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:44:10Z,1.4757142857142858,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:44:20Z,1.4483333333333333,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:44:30Z,1.4700000000000002,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:44:40Z,1.4571428571428573,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:44:50Z,1.4883333333333333,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:45:00Z,1.4628571428571429,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:45:10Z,1.4485714285714286,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:45:20Z,1.4866666666666666,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:45:30Z,1.4828571428571429,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:45:40Z,1.4714285714285713,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:45:50Z,1.4749999999999999,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:46:00Z,1.4757142857142858,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:46:10Z,1.4571428571428573,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:46:20Z,1.4816666666666665,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:46:30Z,1.477142857142857,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:46:40Z,1.4585714285714284,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:46:50Z,1.46,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:47:00Z,1.477142857142857,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:47:10Z,1.4485714285714286,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:47:20Z,1.4516666666666664,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:47:30Z,1.4785714285714284,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:47:40Z,1.4842857142857144,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:47:50Z,1.4533333333333334,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:48:00Z,1.452857142857143,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:48:10Z,1.455714285714286,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:48:20Z,1.49,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:48:30Z,1.457142857142857,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:48:40Z,1.4885714285714282,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:48:50Z,1.4816666666666667,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:49:00Z,1.47,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:49:10Z,1.4442857142857142,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:49:20Z,1.4733333333333334,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:49:30Z,1.4728571428571426,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:49:40Z,1.4542857142857142,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:49:50Z,1.45,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:50:00Z,1.4728571428571426,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:50:10Z,1.4614285714285715,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:50:20Z,1.4549999999999998,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:50:30Z,1.4642857142857142,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:50:40Z,1.4957142857142858,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:50:50Z,1.4800000000000002,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:51:00Z,1.487142857142857,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:51:10Z,1.4857142857142858,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:51:20Z,1.4766666666666666,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:51:30Z,1.4585714285714282,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:51:40Z,1.4742857142857144,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:51:50Z,1.4833333333333334,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:52:00Z,1.4628571428571429,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:52:10Z,1.5085714285714287,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:52:20Z,1.4733333333333334,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:52:30Z,1.4442857142857142,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:52:40Z,1.4785714285714284,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:52:50Z,1.4799999999999998,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:53:00Z,1.4642857142857142,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:53:10Z,1.4928571428571427,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:53:20Z,1.485,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:53:30Z,1.487142857142857,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:53:40Z,1.4785714285714282,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:53:50Z,1.4783333333333333,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:54:00Z,1.4442857142857144,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:54:10Z,1.4685714285714284,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:54:20Z,1.4816666666666667,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:54:30Z,1.4899999999999998,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:54:40Z,1.4628571428571429,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:54:50Z,1.4883333333333333,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:55:00Z,1.452857142857143,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:55:10Z,1.4985714285714287,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:55:20Z,1.468333333333333,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:55:30Z,1.467142857142857,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:55:40Z,1.497142857142857,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:55:50Z,1.46,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:56:00Z,1.4842857142857142,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:56:10Z,1.474285714285714,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:56:20Z,1.4349999999999998,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:56:30Z,1.4557142857142857,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:56:40Z,1.4714285714285715,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:56:50Z,1.5,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:57:00Z,1.4914285714285715,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:57:10Z,1.4928571428571427,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:57:20Z,1.4783333333333335,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:57:30Z,1.4957142857142856,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:57:40Z,1.487142857142857,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:57:50Z,1.4816666666666665,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:58:00Z,1.4628571428571429,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:58:10Z,1.44,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:58:20Z,1.4933333333333334,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:58:30Z,1.4728571428571429,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:58:40Z,1.4928571428571427,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:58:50Z,1.4683333333333335,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:59:00Z,1.4542857142857142,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:59:10Z,1.4985714285714284,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:59:20Z,1.4449999999999996,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:59:30Z,1.4457142857142855,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:59:40Z,1.4528571428571428,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-30T23:59:50Z,1.5016666666666667,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:00:00Z,1.4814285714285715,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:00:10Z,1.5,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:00:20Z,1.49,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:00:30Z,1.4657142857142857,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:00:40Z,1.4371428571428573,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:00:50Z,1.4750000000000003,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:01:00Z,1.464285714285714,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:01:10Z,1.4642857142857142,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:01:20Z,1.4966666666666668,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:01:30Z,1.4842857142857144,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:01:40Z,1.4757142857142855,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:01:50Z,1.46,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:02:00Z,1.4642857142857142,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:02:10Z,1.4728571428571426,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:02:20Z,1.4883333333333333,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:02:30Z,1.5014285714285713,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:02:40Z,1.5014285714285713,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:02:50Z,1.4766666666666666,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:03:00Z,1.487142857142857,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:03:10Z,1.48,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:03:20Z,1.4533333333333331,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:03:30Z,1.45,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:03:40Z,1.4814285714285713,az,mqtt_consumer,7ada292730b7,Encostas/dados
,,2,2024-08-30T23:33:04.676072164Z,2024-08-31T00:33:04.676072164Z,2024-08-31T00:03:50Z,1.4766666666666666,az,mqtt_consumer,7ada292730b7,Encostas/dados
